event;init;end;btc_unit;palindrome;valid
block78;390000000000;394999999999;3902;390221122093;True
block78;390000000000;394999999999;3902;390222222093;True
block78;390000000000;394999999999;3902;390223322093;True
block78;390000000000;394999999999;3902;390224422093;True
block78;390000000000;394999999999;3902;390225522093;True
block78;390000000000;394999999999;3902;390226622093;True
block78;390000000000;394999999999;3902;390227722093;True
block78;390000000000;394999999999;3902;390228822093;True
block78;390000000000;394999999999;3902;390229922093;True
block78;390000000000;394999999999;3902;390230032093;True
block78;390000000000;394999999999;3902;390231132093;True
block78;390000000000;394999999999;3902;390232232093;True
block78;390000000000;394999999999;3902;390233332093;True
block78;390000000000;394999999999;3902;390234432093;True
block78;390000000000;394999999999;3902;390235532093;True
block78;390000000000;394999999999;3902;390236632093;True
block78;390000000000;394999999999;3902;390237732093;True
block78;390000000000;394999999999;3902;390238832093;True
block78;390000000000;394999999999;3902;390239932093;True
block78;390000000000;394999999999;3902;390240042093;True
block78;390000000000;394999999999;3902;390241142093;True
block78;390000000000;394999999999;3902;390242242093;True
block78;390000000000;394999999999;3902;390243342093;True
block78;390000000000;394999999999;3902;390244442093;True
block78;390000000000;394999999999;3902;390245542093;True
block78;390000000000;394999999999;3902;390246642093;True
block78;390000000000;394999999999;3902;390247742093;True
block78;390000000000;394999999999;3902;390248842093;True
block78;390000000000;394999999999;3902;390249942093;True
block78;390000000000;394999999999;3902;390250052093;True
block78;390000000000;394999999999;3902;390251152093;True
block78;390000000000;394999999999;3902;390252252093;True
block78;390000000000;394999999999;3902;390253352093;True
block78;390000000000;394999999999;3902;390254452093;True
block78;390000000000;394999999999;3902;390255552093;True
block78;390000000000;394999999999;3902;390256652093;True
block78;390000000000;394999999999;3902;390257752093;True
block78;390000000000;394999999999;3902;390258852093;True
block78;390000000000;394999999999;3902;390259952093;True
block78;390000000000;394999999999;3902;390260062093;True
block78;390000000000;394999999999;3902;390261162093;True
block78;390000000000;394999999999;3902;390262262093;True
block78;390000000000;394999999999;3902;390263362093;True
block78;390000000000;394999999999;3902;390264462093;True
block78;390000000000;394999999999;3902;390265562093;True
block78;390000000000;394999999999;3902;390266662093;True
block78;390000000000;394999999999;3902;390267762093;True
block78;390000000000;394999999999;3902;390268862093;True
block78;390000000000;394999999999;3902;390269962093;True
block78;390000000000;394999999999;3902;390270072093;True
block78;390000000000;394999999999;3902;390271172093;True
block78;390000000000;394999999999;3902;390272272093;True
block78;390000000000;394999999999;3902;390273372093;True
block78;390000000000;394999999999;3902;390274472093;True
block78;390000000000;394999999999;3902;390275572093;True
block78;390000000000;394999999999;3902;390276672093;True
block78;390000000000;394999999999;3902;390277772093;True
block78;390000000000;394999999999;3902;390278872093;True
block78;390000000000;394999999999;3902;390279972093;True
block78;390000000000;394999999999;3902;390280082093;True
block78;390000000000;394999999999;3902;390281182093;True
block78;390000000000;394999999999;3902;390282282093;True
block78;390000000000;394999999999;3902;390283382093;True
block78;390000000000;394999999999;3902;390284482093;True
block78;390000000000;394999999999;3902;390285582093;True
block78;390000000000;394999999999;3902;390286682093;True
block78;390000000000;394999999999;3902;390287782093;True
block78;390000000000;394999999999;3902;390288882093;True
block78;390000000000;394999999999;3902;390289982093;True
block78;390000000000;394999999999;3902;390290092093;True
block78;390000000000;394999999999;3902;390291192093;True
block78;390000000000;394999999999;3902;390292292093;True
block78;390000000000;394999999999;3902;390293392093;True
block78;390000000000;394999999999;3902;390294492093;True
block78;390000000000;394999999999;3902;390295592093;True
block78;390000000000;394999999999;3902;390296692093;True
block78;390000000000;394999999999;3902;390297792093;True
block78;390000000000;394999999999;3902;390298892093;True
block78;390000000000;394999999999;3902;390299992093;True
block78;390000000000;394999999999;3903;390300003093;True
block78;390000000000;394999999999;3903;390301103093;True
block78;390000000000;394999999999;3903;390302203093;True
block78;390000000000;394999999999;3903;390303303093;True
block78;390000000000;394999999999;3903;390304403093;True
block78;390000000000;394999999999;3903;390305503093;True
block78;390000000000;394999999999;3903;390306603093;True
block78;390000000000;394999999999;3903;390307703093;True
block78;390000000000;394999999999;3903;390308803093;True
block78;390000000000;394999999999;3903;390309903093;True
block78;390000000000;394999999999;3903;390310013093;True
block78;390000000000;394999999999;3903;390311113093;True
block78;390000000000;394999999999;3903;390312213093;True
block78;390000000000;394999999999;3903;390313313093;True
block78;390000000000;394999999999;3903;390314413093;True
block78;390000000000;394999999999;3903;390315513093;True
block78;390000000000;394999999999;3903;390316613093;True
block78;390000000000;394999999999;3903;390317713093;True
block78;390000000000;394999999999;3903;390318813093;True
block78;390000000000;394999999999;3903;390319913093;True
block78;390000000000;394999999999;3903;390320023093;True
block78;390000000000;394999999999;3903;390321123093;True
block78;390000000000;394999999999;3903;390322223093;True
block78;390000000000;394999999999;3903;390323323093;True
block78;390000000000;394999999999;3903;390324423093;True
block78;390000000000;394999999999;3903;390325523093;True
block78;390000000000;394999999999;3903;390326623093;True
block78;390000000000;394999999999;3903;390327723093;True
block78;390000000000;394999999999;3903;390328823093;True
block78;390000000000;394999999999;3903;390329923093;True
block78;390000000000;394999999999;3903;390330033093;True
block78;390000000000;394999999999;3903;390331133093;True
block78;390000000000;394999999999;3903;390332233093;True
block78;390000000000;394999999999;3903;390333333093;True
block78;390000000000;394999999999;3903;390334433093;True
block78;390000000000;394999999999;3903;390335533093;True
block78;390000000000;394999999999;3903;390336633093;True
block78;390000000000;394999999999;3903;390337733093;True
block78;390000000000;394999999999;3903;390338833093;True
block78;390000000000;394999999999;3903;390339933093;True
block78;390000000000;394999999999;3903;390340043093;True
block78;390000000000;394999999999;3903;390341143093;True
block78;390000000000;394999999999;3903;390342243093;True
block78;390000000000;394999999999;3903;390343343093;True
block78;390000000000;394999999999;3903;390344443093;True
block78;390000000000;394999999999;3903;390345543093;True
block78;390000000000;394999999999;3903;390346643093;True
block78;390000000000;394999999999;3903;390347743093;True
block78;390000000000;394999999999;3903;390348843093;True
block78;390000000000;394999999999;3903;390349943093;True
block78;390000000000;394999999999;3903;390350053093;True
block78;390000000000;394999999999;3903;390351153093;True
block78;390000000000;394999999999;3903;390352253093;True
block78;390000000000;394999999999;3903;390353353093;True
block78;390000000000;394999999999;3903;390354453093;True
block78;390000000000;394999999999;3903;390355553093;True
block78;390000000000;394999999999;3903;390356653093;True
block78;390000000000;394999999999;3903;390357753093;True
block78;390000000000;394999999999;3903;390358853093;True
block78;390000000000;394999999999;3903;390359953093;True
block78;390000000000;394999999999;3903;390360063093;True
block78;390000000000;394999999999;3903;390361163093;True
block78;390000000000;394999999999;3903;390362263093;True
block78;390000000000;394999999999;3903;390363363093;True
block78;390000000000;394999999999;3903;390364463093;True
block78;390000000000;394999999999;3903;390365563093;True
block78;390000000000;394999999999;3903;390366663093;True
block78;390000000000;394999999999;3903;390367763093;True
block78;390000000000;394999999999;3903;390368863093;True
block78;390000000000;394999999999;3903;390369963093;True
block78;390000000000;394999999999;3903;390370073093;True
block78;390000000000;394999999999;3903;390371173093;True
block78;390000000000;394999999999;3903;390372273093;True
block78;390000000000;394999999999;3903;390373373093;True
block78;390000000000;394999999999;3903;390374473093;True
block78;390000000000;394999999999;3903;390375573093;True
block78;390000000000;394999999999;3903;390376673093;True
block78;390000000000;394999999999;3903;390377773093;True
block78;390000000000;394999999999;3903;390378873093;True
block78;390000000000;394999999999;3903;390379973093;True
block78;390000000000;394999999999;3903;390380083093;True
block78;390000000000;394999999999;3903;390381183093;True
block78;390000000000;394999999999;3903;390382283093;True
block78;390000000000;394999999999;3903;390383383093;True
block78;390000000000;394999999999;3903;390384483093;True
block78;390000000000;394999999999;3903;390385583093;True
block78;390000000000;394999999999;3903;390386683093;True
block78;390000000000;394999999999;3903;390387783093;True
block78;390000000000;394999999999;3903;390388883093;True
block78;390000000000;394999999999;3903;390389983093;True
block78;390000000000;394999999999;3903;390390093093;True
block78;390000000000;394999999999;3903;390391193093;True
block78;390000000000;394999999999;3903;390392293093;True
block78;390000000000;394999999999;3903;390393393093;True
block78;390000000000;394999999999;3903;390394493093;True
block78;390000000000;394999999999;3903;390395593093;True
block78;390000000000;394999999999;3903;390396693093;True
block78;390000000000;394999999999;3903;390397793093;True
block78;390000000000;394999999999;3903;390398893093;True
block78;390000000000;394999999999;3903;390399993093;True
block78;390000000000;394999999999;3904;390400004093;True
block78;390000000000;394999999999;3904;390401104093;True
block78;390000000000;394999999999;3904;390402204093;True
block78;390000000000;394999999999;3904;390403304093;True
block78;390000000000;394999999999;3904;390404404093;True
block78;390000000000;394999999999;3904;390405504093;True
block78;390000000000;394999999999;3904;390406604093;True
block78;390000000000;394999999999;3904;390407704093;True
block78;390000000000;394999999999;3904;390408804093;True
block78;390000000000;394999999999;3904;390409904093;True
block78;390000000000;394999999999;3904;390410014093;True
block78;390000000000;394999999999;3904;390411114093;True
block78;390000000000;394999999999;3904;390412214093;True
block78;390000000000;394999999999;3904;390413314093;True
block78;390000000000;394999999999;3904;390414414093;True
block78;390000000000;394999999999;3904;390415514093;True
block78;390000000000;394999999999;3904;390416614093;True
block78;390000000000;394999999999;3904;390417714093;True
block78;390000000000;394999999999;3904;390418814093;True
block78;390000000000;394999999999;3904;390419914093;True
block78;390000000000;394999999999;3904;390420024093;True
block78;390000000000;394999999999;3904;390421124093;True
block78;390000000000;394999999999;3904;390422224093;True
block78;390000000000;394999999999;3904;390423324093;True
block78;390000000000;394999999999;3904;390424424093;True
block78;390000000000;394999999999;3904;390425524093;True
block78;390000000000;394999999999;3904;390426624093;True
block78;390000000000;394999999999;3904;390427724093;True
block78;390000000000;394999999999;3904;390428824093;True
block78;390000000000;394999999999;3904;390429924093;True
block78;390000000000;394999999999;3904;390430034093;True
block78;390000000000;394999999999;3904;390431134093;True
block78;390000000000;394999999999;3904;390432234093;True
block78;390000000000;394999999999;3904;390433334093;True
block78;390000000000;394999999999;3904;390434434093;True
block78;390000000000;394999999999;3904;390435534093;True
block78;390000000000;394999999999;3904;390436634093;True
block78;390000000000;394999999999;3904;390437734093;True
block78;390000000000;394999999999;3904;390438834093;True
block78;390000000000;394999999999;3904;390439934093;True
block78;390000000000;394999999999;3904;390440044093;True
block78;390000000000;394999999999;3904;390441144093;True
block78;390000000000;394999999999;3904;390442244093;True
block78;390000000000;394999999999;3904;390443344093;True
block78;390000000000;394999999999;3904;390444444093;True
block78;390000000000;394999999999;3904;390445544093;True
block78;390000000000;394999999999;3904;390446644093;True
block78;390000000000;394999999999;3904;390447744093;True
block78;390000000000;394999999999;3904;390448844093;True
block78;390000000000;394999999999;3904;390449944093;True
block78;390000000000;394999999999;3904;390450054093;True
block78;390000000000;394999999999;3904;390451154093;True
block78;390000000000;394999999999;3904;390452254093;True
block78;390000000000;394999999999;3904;390453354093;True
block78;390000000000;394999999999;3904;390454454093;True
block78;390000000000;394999999999;3904;390455554093;True
block78;390000000000;394999999999;3904;390456654093;True
block78;390000000000;394999999999;3904;390457754093;True
block78;390000000000;394999999999;3904;390458854093;True
block78;390000000000;394999999999;3904;390459954093;True
block78;390000000000;394999999999;3904;390460064093;True
block78;390000000000;394999999999;3904;390461164093;True
block78;390000000000;394999999999;3904;390462264093;True
block78;390000000000;394999999999;3904;390463364093;True
block78;390000000000;394999999999;3904;390464464093;True
block78;390000000000;394999999999;3904;390465564093;True
block78;390000000000;394999999999;3904;390466664093;True
block78;390000000000;394999999999;3904;390467764093;True
block78;390000000000;394999999999;3904;390468864093;True
block78;390000000000;394999999999;3904;390469964093;True
block78;390000000000;394999999999;3904;390470074093;True
block78;390000000000;394999999999;3904;390471174093;True
block78;390000000000;394999999999;3904;390472274093;True
block78;390000000000;394999999999;3904;390473374093;True
block78;390000000000;394999999999;3904;390474474093;True
block78;390000000000;394999999999;3904;390475574093;True
block78;390000000000;394999999999;3904;390476674093;True
block78;390000000000;394999999999;3904;390477774093;True
block78;390000000000;394999999999;3904;390478874093;True
block78;390000000000;394999999999;3904;390479974093;True
block78;390000000000;394999999999;3904;390480084093;True
block78;390000000000;394999999999;3904;390481184093;True
block78;390000000000;394999999999;3904;390482284093;True
block78;390000000000;394999999999;3904;390483384093;True
block78;390000000000;394999999999;3904;390484484093;True
block78;390000000000;394999999999;3904;390485584093;True
block78;390000000000;394999999999;3904;390486684093;True
block78;390000000000;394999999999;3904;390487784093;True
block78;390000000000;394999999999;3904;390488884093;True
block78;390000000000;394999999999;3904;390489984093;True
block78;390000000000;394999999999;3904;390490094093;True
block78;390000000000;394999999999;3904;390491194093;True
block78;390000000000;394999999999;3904;390492294093;True
block78;390000000000;394999999999;3904;390493394093;True
block78;390000000000;394999999999;3904;390494494093;True
block78;390000000000;394999999999;3904;390495594093;True
block78;390000000000;394999999999;3904;390496694093;True
block78;390000000000;394999999999;3904;390497794093;True
block78;390000000000;394999999999;3904;390498894093;True
block78;390000000000;394999999999;3904;390499994093;True
block78;390000000000;394999999999;3905;390500005093;True
block78;390000000000;394999999999;3905;390501105093;True
block78;390000000000;394999999999;3905;390502205093;True
block78;390000000000;394999999999;3905;390503305093;True
block78;390000000000;394999999999;3905;390504405093;True
block78;390000000000;394999999999;3905;390505505093;True
block78;390000000000;394999999999;3905;390506605093;True
block78;390000000000;394999999999;3905;390507705093;True
block78;390000000000;394999999999;3905;390508805093;True
block78;390000000000;394999999999;3905;390509905093;True
block78;390000000000;394999999999;3905;390510015093;True
block78;390000000000;394999999999;3905;390511115093;True
block78;390000000000;394999999999;3905;390512215093;True
block78;390000000000;394999999999;3905;390513315093;True
block78;390000000000;394999999999;3905;390514415093;True
block78;390000000000;394999999999;3905;390515515093;True
block78;390000000000;394999999999;3905;390516615093;True
block78;390000000000;394999999999;3905;390517715093;True
block78;390000000000;394999999999;3905;390518815093;True
block78;390000000000;394999999999;3905;390519915093;True
block78;390000000000;394999999999;3905;390520025093;True
block78;390000000000;394999999999;3905;390521125093;True
block78;390000000000;394999999999;3905;390522225093;True
block78;390000000000;394999999999;3905;390523325093;True
block78;390000000000;394999999999;3905;390524425093;True
block78;390000000000;394999999999;3905;390525525093;True
block78;390000000000;394999999999;3905;390526625093;True
block78;390000000000;394999999999;3905;390527725093;True
block78;390000000000;394999999999;3905;390528825093;True
block78;390000000000;394999999999;3905;390529925093;True
block78;390000000000;394999999999;3905;390530035093;True
block78;390000000000;394999999999;3905;390531135093;True
block78;390000000000;394999999999;3905;390532235093;True
block78;390000000000;394999999999;3905;390533335093;True
block78;390000000000;394999999999;3905;390534435093;True
block78;390000000000;394999999999;3905;390535535093;True
block78;390000000000;394999999999;3905;390536635093;True
block78;390000000000;394999999999;3905;390537735093;True
block78;390000000000;394999999999;3905;390538835093;True
block78;390000000000;394999999999;3905;390539935093;True
block78;390000000000;394999999999;3905;390540045093;True
block78;390000000000;394999999999;3905;390541145093;True
block78;390000000000;394999999999;3905;390542245093;True
block78;390000000000;394999999999;3905;390543345093;True
block78;390000000000;394999999999;3905;390544445093;True
block78;390000000000;394999999999;3905;390545545093;True
block78;390000000000;394999999999;3905;390546645093;True
block78;390000000000;394999999999;3905;390547745093;True
block78;390000000000;394999999999;3905;390548845093;True
block78;390000000000;394999999999;3905;390549945093;True
block78;390000000000;394999999999;3905;390550055093;True
block78;390000000000;394999999999;3905;390551155093;True
block78;390000000000;394999999999;3905;390552255093;True
block78;390000000000;394999999999;3905;390553355093;True
block78;390000000000;394999999999;3905;390554455093;True
block78;390000000000;394999999999;3905;390555555093;True
block78;390000000000;394999999999;3905;390556655093;True
block78;390000000000;394999999999;3905;390557755093;True
block78;390000000000;394999999999;3905;390558855093;True
block78;390000000000;394999999999;3905;390559955093;True
block78;390000000000;394999999999;3905;390560065093;True
block78;390000000000;394999999999;3905;390561165093;True
block78;390000000000;394999999999;3905;390562265093;True
block78;390000000000;394999999999;3905;390563365093;True
block78;390000000000;394999999999;3905;390564465093;True
block78;390000000000;394999999999;3905;390565565093;True
block78;390000000000;394999999999;3905;390566665093;True
block78;390000000000;394999999999;3905;390567765093;True
block78;390000000000;394999999999;3905;390568865093;True
block78;390000000000;394999999999;3905;390569965093;True
block78;390000000000;394999999999;3905;390570075093;True
block78;390000000000;394999999999;3905;390571175093;True
block78;390000000000;394999999999;3905;390572275093;True
block78;390000000000;394999999999;3905;390573375093;True
block78;390000000000;394999999999;3905;390574475093;True
block78;390000000000;394999999999;3905;390575575093;True
block78;390000000000;394999999999;3905;390576675093;True
block78;390000000000;394999999999;3905;390577775093;True
block78;390000000000;394999999999;3905;390578875093;True
block78;390000000000;394999999999;3905;390579975093;True
block78;390000000000;394999999999;3905;390580085093;True
block78;390000000000;394999999999;3905;390581185093;True
block78;390000000000;394999999999;3905;390582285093;True
block78;390000000000;394999999999;3905;390583385093;True
block78;390000000000;394999999999;3905;390584485093;True
block78;390000000000;394999999999;3905;390585585093;True
block78;390000000000;394999999999;3905;390586685093;True
block78;390000000000;394999999999;3905;390587785093;True
block78;390000000000;394999999999;3905;390588885093;True
block78;390000000000;394999999999;3905;390589985093;True
block78;390000000000;394999999999;3905;390590095093;True
block78;390000000000;394999999999;3905;390591195093;True
block78;390000000000;394999999999;3905;390592295093;True
block78;390000000000;394999999999;3905;390593395093;True
block78;390000000000;394999999999;3905;390594495093;True
block78;390000000000;394999999999;3905;390595595093;True
block78;390000000000;394999999999;3905;390596695093;True
block78;390000000000;394999999999;3905;390597795093;True
block78;390000000000;394999999999;3905;390598895093;True
block78;390000000000;394999999999;3905;390599995093;True
block78;390000000000;394999999999;3906;390600006093;True
block78;390000000000;394999999999;3906;390601106093;True
block78;390000000000;394999999999;3906;390602206093;True
block78;390000000000;394999999999;3906;390603306093;True
block78;390000000000;394999999999;3906;390604406093;True
block78;390000000000;394999999999;3906;390605506093;True
